# GENERATED by hc-conformance --write-rule-interaction-pairs. One line per pipeline-permitted
# ordered pair of rule-bearing units within a Stratum (or between two adjacent Strata) --
# OrderingGenerator.EnumerateStratumPairs's denominator for rule-interaction coverage, classified
# by CheckStratumPairDisjointDomains. Self-pairs are included (see the method doc for why); an
# AffixTemplate is one unit, never exploded into its Slot rules -- those are already pinned by
# OrderingGenerator's adjacent-pair AffixTemplateSlots list. pair_kind is same-stage, cross-stage,
# or cross-stratum. domain_relation is only ever Disjoint/Overlaps for a PhonologicalRule pair;
# every other unit-kind combination is Undetermined by construction.
fixture	stratum_a	stratum_b	pair_kind	unit_a_kind	unit_a	unit_b_kind	unit_b	domain_relation
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrEndZ	MorphologicalRule	mrStemReq	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrEndZ	MorphologicalRule	mrTense	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrEndZ	MorphologicalRule	rrPast	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrEndZ	MorphologicalRule	rrRRealTest	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrEndZ	AffixTemplate	extensionTemplate	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrAgr	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrAppl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrCaus	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrEndH	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrEndW	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrEndZ	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrExtX	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrExtY	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrFV	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrNumPl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrPhXSource	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrPhonoDestroy	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrRecurSuf	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrRedup	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrStemReq	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	mrTense	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	rrPast	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	MorphologicalRule	rrRRealTest	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtX	AffixTemplate	extensionTemplate	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrAgr	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrAppl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrCaus	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrEndH	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrEndW	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrEndZ	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrExtX	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrExtY	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrFV	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrNumPl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrPhXSource	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrPhonoDestroy	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrRecurSuf	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrRedup	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrStemReq	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	mrTense	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	rrPast	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	MorphologicalRule	rrRRealTest	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrExtY	AffixTemplate	extensionTemplate	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrAgr	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrAppl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrCaus	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrEndH	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrEndW	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrEndZ	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrExtX	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrExtY	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrFV	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrNumPl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrPhXSource	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrPhonoDestroy	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrRecurSuf	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrRedup	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrStemReq	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	mrTense	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	rrPast	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	MorphologicalRule	rrRRealTest	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrFV	AffixTemplate	extensionTemplate	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrAgr	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrAppl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrCaus	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrEndH	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrEndW	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrEndZ	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrExtX	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrExtY	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrFV	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrNumPl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrPhXSource	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrPhonoDestroy	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrRecurSuf	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrRedup	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrStemReq	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	mrTense	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	rrPast	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	MorphologicalRule	rrRRealTest	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrNumPl	AffixTemplate	extensionTemplate	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrAgr	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrAppl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrCaus	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrEndH	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrEndW	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrEndZ	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrExtX	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrExtY	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrFV	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrNumPl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrPhXSource	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrPhonoDestroy	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrRecurSuf	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrRedup	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrStemReq	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	mrTense	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	rrPast	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	MorphologicalRule	rrRRealTest	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhXSource	AffixTemplate	extensionTemplate	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrAgr	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrAppl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrCaus	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrEndH	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrEndW	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrEndZ	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrExtX	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrExtY	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrFV	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrNumPl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrPhXSource	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrPhonoDestroy	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrRecurSuf	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrRedup	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrStemReq	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	mrTense	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	rrPast	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	MorphologicalRule	rrRRealTest	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrPhonoDestroy	AffixTemplate	extensionTemplate	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrAgr	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrAppl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrCaus	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrEndH	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrEndW	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrEndZ	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrExtX	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrExtY	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrFV	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrNumPl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrPhXSource	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrPhonoDestroy	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrRecurSuf	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrRedup	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrStemReq	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	mrTense	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	rrPast	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	MorphologicalRule	rrRRealTest	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRecurSuf	AffixTemplate	extensionTemplate	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRedup	MorphologicalRule	mrAgr	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRedup	MorphologicalRule	mrAppl	Undetermined
languages/suffixing-extension-slot-ordering	Main	Main	SameStage	MorphologicalRule	mrRedup	MorphologicalRule	mrCaus	Undetermined
